city,state,males,females,lat,lng,id,state name,Total
Greensburg,IN,1,1,39.3372722,-85.483581,18,Indiana,2
Greenwood,IN,2,0,39.6136578,-86.1066526,18,Indiana,2
Hammond,IN,7,0,41.5833658,-87.500043,18,Indiana,7
Howard County,IN,1,0,40.470024,-86.11921188,18,Indiana,1
Hudson Lake,IN,1,0,41.7154271,-86.5458523,18,Indiana,1
Indianapolis,IN,104,14,39.7683795,-86.1580447,18,Indiana,118
Jeffersonville,IN,2,1,38.2775702,-85.7371847,18,Indiana,3
Johnson County,IN,1,0,39.4901815,-86.10086832,18,Indiana,1
Knox,IN,1,0,38.687009,-87.3811461,18,Indiana,1
Kokomo,IN,3,1,40.4864444,-86.1336351,18,Indiana,4
Lafayette,IN,2,0,40.4167022,-86.8752869,18,Indiana,2
Lapel,IN,1,0,40.0683725,-85.8483132,18,Indiana,1
Lawrence,IN,6,1,38.8400395,-86.4880717,18,Indiana,7
Marion,IN,2,2,40.5583739,-85.6591442,18,Indiana,4
Marion County,IN,1,0,39.7797798,-86.13940879,18,Indiana,1
Markle,IN,1,0,40.8292133,-85.3355283,18,Indiana,1
Merrillville,IN,2,0,41.4828144,-87.3328139,18,Indiana,2
Michigan City,IN,1,0,41.7075394,-86.8950297,18,Indiana,1
Modoc,IN,1,0,40.0453238,-85.1263542,18,Indiana,1
Montgomery,IN,1,0,40.0361447,-86.9007083,18,Indiana,1
Mooresville,IN,1,0,39.6128243,-86.37416,18,Indiana,1
Morgan Co,IN,1,0,39.4863813,-86.46781446,18,Indiana,1
New Carlisle,IN,1,1,41.7003231,-86.5094621,18,Indiana,2
New Castle,IN,1,0,39.9289351,-85.3702477,18,Indiana,1
Noblesville,IN,1,1,40.0455918,-86.0085955,18,Indiana,2
North Vernon,IN,1,0,39.006165,-85.6235796,18,Indiana,1
Parke County,IN,1,0,39.779175,-87.19128088,18,Indiana,1
Perry County,IN,1,1,38.0529355,-86.61445245,18,Indiana,2
Pierceton,IN,1,0,41.2003229,-85.7055417,18,Indiana,1
Pike County,IN,1,0,38.392235,-87.24002737,18,Indiana,1
Plainfield,IN,2,0,39.7042123,-86.3994387,18,Indiana,2
Porter County,IN,1,0,41.466009,-87.07492974,18,Indiana,1
Ramsey,IN,1,0,38.3236755,-86.1546964,18,Indiana,1
Sellersburg,IN,1,0,38.3981216,-85.754964,18,Indiana,1
South Bend,IN,5,0,41.6833813,-86.2500066,18,Indiana,5
Southport,IN,1,0,39.6588985,-86.11566522,18,Indiana,1
Speedway,IN,1,0,39.8022653,-86.2672127,18,Indiana,1
Stewartsville,IN,1,1,38.1847672,-87.8328061,18,Indiana,2
Sunman,IN,1,0,39.2369971,-85.0946809,18,Indiana,1
Terre Haute,IN,2,0,39.4667025,-87.4139119,18,Indiana,2
Vigo County,IN,1,0,39.435072,-87.38363129,18,Indiana,1
Washington,IN,1,0,38.5612578,-86.1179768,18,Indiana,1
Waynesville,IN,3,1,39.1150521,-85.8916509,18,Indiana,4
Clarksville,IN,0,1,38.2967362,-85.7599631,18,Indiana,1
Gas City,IN,0,1,40.4872625,-85.6130311,18,Indiana,1
Milan,IN,0,1,39.1211656,-85.1313464,18,Indiana,1
Porter,IN,0,1,41.6155937,-87.0741995,18,Indiana,1
Princeton,IN,0,1,38.3553236,-87.5675223,18,Indiana,1
Rochester,IN,0,1,41.0647645,-86.2158331,18,Indiana,1
Winslow,IN,0,1,38.382272,-87.2127863,18,Indiana,1
Apopka,FL,4,0,28.741245,-81.53442927,12,Florida,4
Archer,FL,1,0,29.5299677,-82.5189969,12,Florida,1
Arlington,FL,1,0,28.8694272,-82.3600949,12,Florida,1
Belle Glade,FL,3,0,26.67205525,-80.68250333,12,Florida,3
Big Pine Key,FL,1,1,24.689235,-81.36884678,12,Florida,2
Boca Raton,FL,5,2,26.3586885,-80.0830984,12,Florida,7
Bonita Springs,FL,2,0,26.3617755,-81.7930307,12,Florida,2
Boynton Beach,FL,6,1,26.5253491,-80.0664309,12,Florida,7
Bradenton,FL,6,1,27.4989278,-82.5748194,12,Florida,7
Brandon,FL,4,1,27.937801,-82.2859247,12,Florida,5
Brevard County,FL,1,0,28.306727,-80.70061324,12,Florida,1
Brooksville,FL,6,2,28.5552719,-82.3878709,12,Florida,8
Broward County,FL,1,0,26.1457087,-80.4555171,12,Florida,1
Cape Coral,FL,2,1,26.5628537,-81.9495331,12,Florida,3
Clay County,FL,1,0,29.956068,-81.82462858,12,Florida,1
Clearwater,FL,4,1,27.9658533,-82.8001026,12,Florida,5
Cocoa,FL,2,2,28.38212585,-80.76245271,12,Florida,4
Cocoa Beach,FL,1,0,28.330172,-80.62624541,12,Florida,1
Coconut Grove,FL,1,0,25.7398164,-80.2388468,12,Florida,1
Collier,FL,1,0,26.1360651,-81.7306851,12,Florida,1
Columbia County,FL,1,0,30.2116605,-82.62635067,12,Florida,1
Crestview,FL,1,0,30.7621326,-86.5705084,12,Florida,1
Dade City,FL,2,1,28.3647248,-82.1959178,12,Florida,3
Davenport,FL,1,0,28.1614046,-81.6017417,12,Florida,1
Daytona Beach,FL,4,0,29.2108147,-81.0228331,12,Florida,4
DeLand,FL,1,0,29.0194825,-81.2941418,12,Florida,1
Deland,FL,1,0,29.0194825,-81.2941418,12,Florida,1
Delray Beach,FL,5,0,26.4614625,-80.0728201,12,Florida,5
Deltona,FL,1,0,28.9005446,-81.2636738,12,Florida,1
Dorcas,FL,1,0,30.7982425,-86.4157823,12,Florida,1
East Naples,FL,1,0,26.1385453,-81.7665464,12,Florida,1
East Tampa,FL,1,0,27.8644695,-82.3800931,12,Florida,1
Eatonville,FL,1,0,28.6183331,-81.3859156,12,Florida,1
El Portal,FL,1,0,25.8553739,-80.193103,12,Florida,1
Elfers,FL,1,0,28.213023,-82.72327415,12,Florida,1
Escambia,FL,1,0,30.5476304,-87.21598081,12,Florida,1
Escambia County,FL,1,0,30.614269,-87.32605676,12,Florida,1
Fort Lauderdale,FL,9,2,26.1223084,-80.1433786,12,Florida,11
Fort Myers,FL,10,2,26.640628,-81.8723084,12,Florida,12
Fort Pierce,FL,8,1,27.4288232,-80.34139261,12,Florida,9
Fort Walton Beach,FL,2,0,30.4057552,-86.618842,12,Florida,2
Frostproof,FL,1,0,27.7458626,-81.5306313,12,Florida,1
Gainesville,FL,3,1,29.651907,-82.3247976,12,Florida,4
Gifford,FL,1,0,27.672964,-80.41788872,12,Florida,1
Goldenrod,FL,1,0,28.6102274,-81.2848946,12,Florida,1
Graceville,FL,1,1,30.9568503,-85.5165993,12,Florida,2
Haines,FL,1,0,28.1120191,-81.63119461,12,Florida,1
Hallandale Beach,FL,3,1,25.9856462,-80.14000179,12,Florida,4
Hialeah,FL,9,5,25.8670105,-80.29146268,12,Florida,14
High Springs,FL,2,0,29.8269064,-82.5967832,12,Florida,2
Hillsborough,FL,1,0,27.9442248,-82.44468392,12,Florida,1
Holiday,FL,1,0,28.18776335,-82.74159177,12,Florida,1
Hollywood,FL,11,0,26.04042985,-80.18416508,12,Florida,11
Homosassa,FL,1,1,28.7824245,-82.6065264,12,Florida,2
Hudson,FL,1,0,28.358244,-82.6920044,12,Florida,1
Immokalee,FL,3,1,26.4201555,-81.42224019,12,Florida,4
Indialantic,FL,1,0,28.0894599,-80.5656079,12,Florida,1
Interlachen,FL,1,0,29.6238574,-81.8903684,12,Florida,1
Islamorada,FL,1,0,24.9242995,-80.6278404,12,Florida,1
Jacksonville,FL,67,14,30.3321838,-81.655651,12,Florida,81
Jupiter,FL,1,1,26.9248374,-80.08707374,12,Florida,2
Kenneth City,FL,1,0,27.8155812,-82.7201004,12,Florida,1
Key West,FL,1,0,24.5801765,-81.7468702,12,Florida,1
Kissimmee,FL,3,0,28.2920249,-81.4078013,12,Florida,3
Lake Butler,FL,4,0,30.0227391,-82.3395574,12,Florida,4
Lake City,FL,3,0,30.1896756,-82.6392899,12,Florida,3
Lake Helen,FL,1,0,28.9808195,-81.2333937,12,Florida,1
Lake Nona,FL,1,0,28.3927142,-81.2664155,12,Florida,1
Lake Park,FL,1,0,26.8002153,-80.0661631,12,Florida,1
Lake Wales,FL,1,1,27.9014133,-81.5859099,12,Florida,2
Lake Worth,FL,6,1,26.62014255,-80.06294146,12,Florida,7
Lakeland,FL,7,1,28.0394654,-81.9498042,12,Florida,8
Lantana,FL,1,0,26.58295435,-80.05594064,12,Florida,1
Largo,FL,1,0,27.9094665,-82.7873244,12,Florida,1
Lauderdale Lakes,FL,6,0,26.16839695,-80.20472221,12,Florida,6
Lauderhill,FL,1,2,26.1403635,-80.2133808,12,Florida,3
Lealman,FL,1,1,27.8211366,-82.6792661,12,Florida,2
Lee County,FL,1,0,26.55284,-81.91355796,12,Florida,1
Leesburg,FL,1,0,28.7891025,-81.87269846,12,Florida,1
Lehigh Acres,FL,3,2,26.6042355,-81.65823732,12,Florida,5
Levy County,FL,1,0,29.2529515,-82.81995809,12,Florida,1
Liberty City,FL,1,1,25.8317637,-80.2167149,12,Florida,2
Longwood,FL,1,0,28.7007349,-81.34939781,12,Florida,1
Lynn Haven,FL,1,0,30.2454776,-85.648261,12,Florida,1
Margate,FL,1,1,26.2424556,-80.21414141,12,Florida,2
Marion,FL,1,1,30.4413305,-82.946522,12,Florida,2
Mayport,FL,1,0,30.3932957,-81.4306424,12,Florida,1
Melbourne,FL,7,1,28.0836269,-80.6081089,12,Florida,8
Merritt Island,FL,1,0,28.2714905,-80.66497697,12,Florida,1
Miami,FL,53,9,25.7742658,-80.1936589,12,Florida,62
Miami Beach,FL,2,0,25.7881436,-80.1272705,12,Florida,2
Miami Gardens,FL,14,2,25.9420978,-80.23975396,12,Florida,16
Miami-Dade,FL,16,1,25.7742658,-80.1936589,12,Florida,17
Miami-Dade County,FL,2,1,25.7889689,-80.2264393,12,Florida,3
Milton,FL,1,0,30.6324149,-87.0396881,12,Florida,1
Miramar,FL,1,1,25.97592075,-80.33472174,12,Florida,2
Mount Dora,FL,1,0,28.8188085,-81.67568442,12,Florida,1
Naples,FL,3,0,26.1420358,-81.7948103,12,Florida,3
Navarre,FL,1,0,30.4015879,-86.863571,12,Florida,1
New Port Richey,FL,1,0,28.247111,-82.71702408,12,Florida,1
Newberry,FL,1,0,29.6463535,-82.6065023,12,Florida,1
North Fort Myers,FL,1,0,26.71128665,-81.81290581,12,Florida,1
North Lauderdale,FL,1,0,26.217305,-80.2258811,12,Florida,1
North Port,FL,1,0,27.044224,-82.2359254,12,Florida,1
Oakland Park,FL,3,0,26.1802357,-80.15141411,12,Florida,3
Ocala,FL,13,3,29.1700175,-82.13916387,12,Florida,16
Ocklawaha,FL,1,0,29.0427592,-81.9292505,12,Florida,1
Opa-Locka,FL,5,0,25.89695285,-80.25950901,12,Florida,5
Opa-locka,FL,1,0,25.8969431,-80.25950845,12,Florida,1
Opa-locka ,FL,1,0,25.8969431,-80.25950845,12,Florida,1
Orange City,FL,3,1,28.9488761,-81.2986741,12,Florida,4
Orange County,FL,14,3,28.51,-81.32,12,Florida,17
Orange Park,FL,1,2,30.1660736,-81.706484,12,Florida,3
Orlando,FL,27,6,28.5421175,-81.3790462,12,Florida,33
Overtown,FL,1,0,25.7809311,-80.1963077,12,Florida,1
Pahokee,FL,1,1,26.8200607,-80.6653351,12,Florida,2
Palatka,FL,1,0,29.6487882,-81.6372111,12,Florida,1
Palm Bay,FL,3,1,28.0331886,-80.6429695,12,Florida,4
Palm Beach,FL,6,0,26.7056206,-80.0364297,12,Florida,6
Palm Beach County,FL,3,0,26.64580255,-80.43360625,12,Florida,3
Palm Coast,FL,3,1,29.5541432,-81.2207673,12,Florida,4
Palmetto Bay,FL,1,0,25.6220425,-80.32099604,12,Florida,1
Panama City,FL,3,3,30.1600827,-85.6545729,12,Florida,6
Panama City Beach,FL,3,0,30.1765914,-85.8054879,12,Florida,3
Pasco County,FL,1,0,28.32438455,-82.42531339,12,Florida,1
Pembroke Pines,FL,2,1,26.0236064,-80.34125362,12,Florida,3
Pensacola,FL,6,2,30.421309,-87.2169149,12,Florida,8
Pensacola Beach,FL,1,0,30.3335333,-87.1374676,12,Florida,1
Pine Hills,FL,6,0,28.5829077,-81.46182937,12,Florida,6
Pine Manor,FL,1,0,26.5739705,-81.87811021,12,Florida,1
Pinellas Park,FL,2,0,27.86002,-82.70438845,12,Florida,2
Plantation,FL,1,0,27.0643665,-82.36830711,12,Florida,1
Plymouth,FL,1,0,28.6922188,-81.547295,12,Florida,1
Poinciana,FL,1,0,28.1402939,-81.4584058,12,Florida,1
Pompano Beach,FL,6,0,26.2378597,-80.1247667,12,Florida,6
Port Charlotte,FL,2,0,26.9824735,-82.10688537,12,Florida,2
Port Orange,FL,1,0,29.101177,-81.01054671,12,Florida,1
Port Richey,FL,1,0,28.2716755,-82.7195451,12,Florida,1
Port St. Lucie,FL,1,0,27.2939333,-80.3503283,12,Florida,1
Putnam County,FL,1,0,29.582303,-81.7891202,12,Florida,1
Reddick,FL,1,0,29.3666393,-82.1973184,12,Florida,1
Riverview,FL,3,2,27.871197,-82.3269883,12,Florida,5
Riviera Beach,FL,6,2,26.78912185,-80.06076403,12,Florida,8
Riviera Beach ,FL,1,0,26.7885659,-80.06077792,12,Florida,1
Rosewood,FL,1,0,29.2391314,-82.9320641,12,Florida,1
Sanford,FL,6,0,28.8117179,-81.2680328,12,Florida,6
Sarasota,FL,2,3,27.3364347,-82.5306527,12,Florida,5
Sebastian,FL,1,0,27.816415,-80.4706078,12,Florida,1
South Daytona,FL,1,0,29.1672435,-81.00575273,12,Florida,1
South Miami,FL,1,0,25.707688,-80.29562918,12,Florida,1
South Pasadena,FL,1,0,27.7550276,-82.7376009,12,Florida,1
Southport,FL,1,1,30.2893655,-85.6404834,12,Florida,2
Spring Hill,FL,5,0,28.4837566,-82.53378877,12,Florida,5
Springfield,FL,1,0,30.3457949,-81.6534289,12,Florida,1
St Marys,FL,1,0,29.4057617,-81.1938702,12,Florida,1
St Petersburg,FL,11,0,27.7708606,-82.6792661,12,Florida,11
St. Augustine,FL,1,0,29.894691,-81.314517,12,Florida,1
St. Cloud,FL,2,0,28.2498534,-81.2839038,12,Florida,2
St. Petersburg,FL,9,1,27.7708606,-82.6792661,12,Florida,10
Stonecrest,FL,1,1,27.976115,-81.929911,12,Florida,2
Sulphur Springs,FL,1,0,28.0252965,-82.4509276,12,Florida,1
Summerfield,FL,1,1,29.0085924,-82.0348092,12,Florida,2
Sunrise,FL,1,0,26.1477307,-80.32918199,12,Florida,1
Suwannee County,FL,2,0,30.1625336,-83.01330963,12,Florida,2
Taft,FL,2,0,28.42850805,-81.36655106,12,Florida,2
Tallahassee,FL,5,2,30.4380832,-84.2809332,12,Florida,7
Tampa,FL,23,9,27.9477595,-82.458444,12,Florida,32
Tarpon Springs,FL,1,0,28.1480275,-82.77728239,12,Florida,1
Tequesta,FL,1,1,26.96085215,-80.08919263,12,Florida,2
Titusville,FL,2,0,28.6122187,-80.8075538,12,Florida,2
Town 'n Country,FL,1,1,28.0105745,-82.5773193,12,Florida,2
Valrico,FL,1,0,27.9487495,-82.23619951,12,Florida,1
Vero Beach,FL,2,0,27.6387163,-80.3975399,12,Florida,2
Volusia County,FL,2,0,29.0279842,-81.0754657,12,Florida,2
Walnut Hill,FL,1,0,30.8854631,-87.5099827,12,Florida,1
Warrington,FL,1,0,30.383306,-87.29766672,12,Florida,1
Washington County,FL,1,0,30.6101045,-85.67223154,12,Florida,1
Wesley Chapel,FL,1,0,28.18651455,-82.36638669,12,Florida,1
West Palm Beach,FL,15,2,26.7153425,-80.0533746,12,Florida,17
West Park,FL,1,0,25.9786264,-80.18284703,12,Florida,1
Westchase,FL,1,0,28.0620403,-82.61243877,12,Florida,1
Wildwood,FL,1,1,28.865264,-82.0389743,12,Florida,2
Williston,FL,1,0,29.38747,-82.4467706,12,Florida,1
Winter Garden,FL,3,0,28.550287,-81.59259764,12,Florida,3
Winter Garden ,FL,1,0,28.550287,-81.59259764,12,Florida,1
Winter Park,FL,1,0,28.600154,-81.34275672,12,Florida,1
Ybor City,FL,1,0,27.9600475,-82.4411596,12,Florida,1
Broward,FL,0,1,26.0572981,-80.2074402,12,Florida,1
Clay County,FL,0,1,29.956068,-81.82462858,12,Florida,1
Cooper City,FL,0,1,26.04722445,-80.27391179,12,Florida,1
Dania Beach,FL,0,1,26.05083015,-80.14612476,12,Florida,1
Duette,FL,0,1,27.5903135,-82.122866,12,Florida,1
Floral City,FL,0,1,28.7207785,-82.30805829,12,Florida,1
Fort Lauderdale ,FL,0,1,26.1223084,-80.1433786,12,Florida,1
Jasper,FL,0,1,30.5182727,-82.94819,12,Florida,1
Marion County,FL,0,1,29.240728,-82.02275745,12,Florida,1
North Miami Beach,FL,0,1,25.9288015,-80.15281205,12,Florida,1
Pembroke Park,FL,0,1,25.98453385,-80.17639416,12,Florida,1
Rosemont,FL,0,1,28.60040885,-81.43209311,12,Florida,1
Royal Palm Beach,FL,0,1,26.70094605,-80.22341995,12,Florida,1
Tamarac,FL,0,2,26.20468505,-80.27106121,12,Florida,2
Winter Haven,FL,0,1,28.0222435,-81.7328568,12,Florida,1
Appleton,WI,2,0,44.2611337,-88.4067604,55,Wisconsin,2
Beloit,WI,3,0,42.5083272,-89.031784,55,Wisconsin,3
Big Flats,WI,1,0,44.1118573,-89.8078819,55,Wisconsin,1
Bristol,WI,1,1,42.558908,-88.0492498,55,Wisconsin,2
Dodgeville,WI,1,0,42.9602743,-90.1301237,55,Wisconsin,1
Elkhorn,WI,1,0,42.6727927,-88.5445447,55,Wisconsin,1
Fond du Lac,WI,1,0,43.777669,-88.446951,55,Wisconsin,1
Gordon,WI,1,0,46.2468856,-91.7985218,55,Wisconsin,1
Grand Chute,WI,1,0,44.2659713,-88.4831357,55,Wisconsin,1
Green Bay,WI,2,0,44.5299412,-88.0248317,55,Wisconsin,2
Hamburg,WI,1,0,45.0905228,-89.8851301,55,Wisconsin,1
Hayward,WI,1,0,46.0129676,-91.4848728,55,Wisconsin,1
Howard,WI,1,0,44.5433355,-88.0880173,55,Wisconsin,1
Janesville,WI,1,0,42.7151854,-88.9907743,55,Wisconsin,1
Juneau Co,WI,1,0,43.9452035,-90.13100366,55,Wisconsin,1
Kenosha,WI,2,1,42.5846773,-87.8212263,55,Wisconsin,3
MIlwaukee,WI,1,0,43.0349931,-87.922497,55,Wisconsin,1
Madison,WI,4,2,43.074761,-89.3837613,55,Wisconsin,6
Manitowoc,WI,1,0,44.0886059,-87.6575841,55,Wisconsin,1
Milwaukee,WI,91,13,43.0349931,-87.922497,55,Wisconsin,104
Neenah,WI,1,0,44.1858193,-88.462609,55,Wisconsin,1
Neillsville,WI,1,0,44.559962,-90.5962498,55,Wisconsin,1
Newbold,WI,1,0,45.6980101,-89.5101368,55,Wisconsin,1
Oneida,WI,1,0,45.6879163,-89.4779558,55,Wisconsin,1
Oregon,WI,1,1,42.9259657,-89.3842779,55,Wisconsin,2
Oshkosh,WI,1,1,44.0177132,-88.5389798,55,Wisconsin,2
Pensaukee,WI,1,0,44.823047,-87.9131587,55,Wisconsin,1
Portage,WI,1,0,44.4604931,-89.5108818,55,Wisconsin,1
Pound,WI,2,0,45.0941494,-88.0339927,55,Wisconsin,2
Racine,WI,2,1,42.7261309,-87.7828523,55,Wisconsin,3
Sheboygan,WI,2,0,43.7508284,-87.71453,55,Wisconsin,2
Sparta,WI,1,0,43.9441328,-90.8129118,55,Wisconsin,1
Sugar Creek,WI,1,0,42.723047,-88.469036,55,Wisconsin,1
Town of Menasha,WI,1,0,44.2227678,-88.4913744,55,Wisconsin,1
Waukesha County,WI,1,0,43.0622536,-88.3123889,55,Wisconsin,1
Waupun,WI,1,0,43.6333219,-88.7295519,55,Wisconsin,1
West Allis,WI,1,0,43.0166806,-88.0070315,55,Wisconsin,1
Adams County,WI,0,1,43.9451925,-89.77352304,55,Wisconsin,1
Black River Falls,WI,0,1,44.2946834,-90.8515311,55,Wisconsin,1
Ladysmith,WI,0,1,45.4630231,-91.1040358,55,Wisconsin,1
Ledgeview,WI,0,1,43.782401,-88.436602,55,Wisconsin,1
Mauston,WI,0,1,43.7971946,-90.0773495,55,Wisconsin,1
Rock County,WI,0,1,42.6691512,-89.07105911,55,Wisconsin,1
Waukesha,WI,0,1,43.0116784,-88.2314813,55,Wisconsin,1
Wauwatosa,WI,0,1,43.0494122,-88.0079271,55,Wisconsin,1
Ardentown,DE,1,0,39.81542705,-75.49101632,10,Delaware,1
Bear,DE,1,1,39.6292788,-75.6582628,10,Delaware,2
Dover,DE,1,0,39.158168,-75.5243682,10,Delaware,1
Hampstead,DE,1,0,39.451929,-75.70054702,10,Delaware,1
Laurel,DE,1,0,38.5980535,-75.55826674,10,Delaware,1
Middletown,DE,1,0,39.44161,-75.72504714,10,Delaware,1
Milford,DE,4,0,38.9126129,-75.4279748,10,Delaware,4
Millsboro,DE,1,0,38.5915023,-75.2913018,10,Delaware,1
New Castle,DE,1,0,39.6159851,-75.662956,10,Delaware,1
Newark,DE,1,0,39.6852191,-75.7508289,10,Delaware,1
Talleyville,DE,1,1,39.8090011,-75.548813,10,Delaware,2
Wilmington,DE,18,4,39.7459468,-75.546589,10,Delaware,22
Wyoming,DE,1,1,39.1173355,-75.55871301,10,Delaware,2
New Castle County,DE,0,1,39.5649955,-75.64767074,10,Delaware,1
Asbury Park,NJ,4,0,40.2203907,-74.0120817,34,New Jersey,4
Atlantic City,NJ,3,0,39.3642852,-74.4229351,34,New Jersey,3
Atlantic County,NJ,2,0,39.5103345,-74.68299547,34,New Jersey,2
Beachwood,NJ,2,0,39.939007,-74.1929188,34,New Jersey,2
Belleville,NJ,1,0,40.7937116,-74.1501438,34,New Jersey,1
Bloomfield,NJ,1,0,40.806767,-74.1854226,34,New Jersey,1
Bridgeton,NJ,2,0,39.427337,-75.2340768,34,New Jersey,2
Burlington,NJ,1,0,39.9325409,-74.7226665,34,New Jersey,1
Camden,NJ,42,4,39.9448436,-75.1198694,34,New Jersey,46
Carneys Point,NJ,1,0,39.710974,-75.46739113,34,New Jersey,1
Clifton,NJ,1,0,40.8584328,-74.1637553,34,New Jersey,1
Dover,NJ,1,0,40.883988,-74.5621025,34,New Jersey,1
East Orange,NJ,4,1,40.767323,-74.2048677,34,New Jersey,5
East Rutherford,NJ,1,0,40.833989,-74.0970865,34,New Jersey,1
Elizabeth,NJ,1,0,40.6639916,-74.2107006,34,New Jersey,1
Ewing,NJ,1,0,40.2698302,-74.7998848,34,New Jersey,1
Fairfield,NJ,1,0,40.2053903,-74.2137551,34,New Jersey,1
Flemington,NJ,1,0,40.5123258,-74.8593318,34,New Jersey,1
Galloway,NJ,1,0,39.4916874,-74.50355406,34,New Jersey,1
Gloucester,NJ,1,1,39.8025,-75.0447222,34,New Jersey,2
Gloucester Township,NJ,1,0,39.7893,-75.04764216,34,New Jersey,1
Hamilton,NJ,1,0,40.506215,-74.6201578,34,New Jersey,1
Irvington,NJ,12,0,40.7323235,-74.2348684,34,New Jersey,12
Jersey City,NJ,16,0,40.7281575,-74.0776417,34,New Jersey,16
Kinnelon,NJ,1,1,41.0017644,-74.367096,34,New Jersey,2
Lacey Township,NJ,1,0,39.868223,-74.29396641,34,New Jersey,1
Lakewood,NJ,2,0,40.091935,-74.21219871,34,New Jersey,2
Lindenwold,NJ,1,0,39.8181245,-74.97996327,34,New Jersey,1
Long Branch,NJ,1,0,40.3042778,-73.9923596,34,New Jersey,1
Magnolia,NJ,1,1,39.8545581,-75.0390591,34,New Jersey,2
Millburn,NJ,1,0,40.7248234,-74.3040373,34,New Jersey,1
Montclair,NJ,1,1,40.8259332,-74.2090344,34,New Jersey,2
Montgomery,NJ,1,1,40.4784376,-74.753773,34,New Jersey,2
New Brunswick,NJ,1,0,40.4862174,-74.4518173,34,New Jersey,1
New Milford,NJ,1,0,40.9350986,-74.0190281,34,New Jersey,1
Newark,NJ,73,5,40.735657,-74.1723667,34,New Jersey,78
Orange,NJ,4,0,40.7706562,-74.2326463,34,New Jersey,4
Paramus,NJ,2,0,40.9445428,-74.0754189,34,New Jersey,2
Parsippany,NJ,1,1,40.8578772,-74.4259866,34,New Jersey,2
Passiac,NJ,1,0,40.8567662,-74.1284764,34,New Jersey,1
Paterson,NJ,4,2,40.9167654,-74.171811,34,New Jersey,6
Patterson,NJ,4,0,40.8139896,-73.9234703,34,New Jersey,4
Pemberton Twp,NJ,1,0,39.9548175,-74.59322095,34,New Jersey,1
Pennsauken,NJ,1,1,39.9562238,-75.0579502,34,New Jersey,2
Perth Amboy,NJ,1,0,40.5067723,-74.2654234,34,New Jersey,1
Plainfield,NJ,2,0,40.6337136,-74.4073737,34,New Jersey,2
Point Pleasant Beach,NJ,1,0,40.0916569,-74.048052,34,New Jersey,1
Quinton,NJ,1,0,39.5459466,-75.4124178,34,New Jersey,1
Rahway,NJ,1,0,40.6081591,-74.2776468,34,New Jersey,1
Salem,NJ,1,0,39.5980987,-75.3488201,34,New Jersey,1
Somerset,NJ,1,0,40.5675084,-74.6189556,34,New Jersey,1
South Brunswick,NJ,1,0,40.384923,-74.5204753,34,New Jersey,1
South River,NJ,1,0,40.446495,-74.3859831,34,New Jersey,1
Toms River,NJ,1,0,39.999917,-74.18402216,34,New Jersey,1
Trenton,NJ,33,1,40.2170575,-74.7429463,34,New Jersey,34
West New York,NJ,1,1,40.7878788,-74.0143064,34,New Jersey,2
Woodbridge,NJ,1,1,40.554319,-74.28601547,34,New Jersey,2
Woodbury,NJ,1,0,39.8381691,-75.1526774,34,New Jersey,1
Burlington County,NJ,0,1,39.862536,-74.68127306,34,New Jersey,1
Kearny,NJ,0,1,40.7684342,-74.1454214,34,New Jersey,1
Riverton,NJ,0,1,40.0115009,-75.0148931,34,New Jersey,1
Ashford,CT,1,0,41.8731532,-72.1214653,09,Connecticut,1
Bridgeport,CT,8,0,41.1670412,-73.2048348,09,Connecticut,8
Buford,CT,1,0,41.820168,-73.256658,09,Connecticut,1
Coventry,CT,1,1,41.7700987,-72.3050803,09,Connecticut,2
East Windsor,CT,1,0,42.4778637,-72.9856541,09,Connecticut,1
Fair Haven,CT,1,0,41.3112082,-72.8956569,09,Connecticut,1
Fairfield,CT,1,0,41.2943069,-73.37486,09,Connecticut,1
Farmington,CT,1,0,41.7198216,-72.8320435,09,Connecticut,1
Greenwich,CT,1,0,41.0264862,-73.6284598,09,Connecticut,1
Hartford,CT,18,2,41.765599,-72.69058563,09,Connecticut,20
Manchester,CT,1,3,41.7759324,-72.5214755,09,Connecticut,4
Milford,CT,1,0,41.2223194,-73.0564953,09,Connecticut,1
New Britain,CT,1,0,41.6804055,-72.78827613,09,Connecticut,1
New Fairfield,CT,1,0,41.4664832,-73.4856789,09,Connecticut,1
New Haven,CT,17,1,41.30729,-72.9257003,09,Connecticut,18
New London,CT,1,0,41.331748,-72.09655139,09,Connecticut,1
Newtown,CT,9,19,41.4123225,-73.31142358,09,Connecticut,28
Norwalk,CT,1,0,41.0958545,-73.42053899,09,Connecticut,1
Norwich,CT,2,0,41.549491,-72.08922807,09,Connecticut,2
Preston,CT,2,1,41.490374,-73.152056,09,Connecticut,3
Ridgefield,CT,1,0,41.2671885,-73.49350439,09,Connecticut,1
Salem,CT,1,0,41.4903761,-72.275359,09,Connecticut,1
Stamford,CT,1,0,41.0716945,-73.54429712,09,Connecticut,1
Stonington,CT,1,0,41.332649,-71.90233629,09,Connecticut,1
Waterbury,CT,3,0,41.5647085,-73.04248163,09,Connecticut,3
Waterford,CT,2,0,41.3542395,-72.164816,09,Connecticut,2
West Haven,CT,2,0,41.2706527,-72.9470471,09,Connecticut,2
Willimantic,CT,2,0,41.71232,-72.21498006,09,Connecticut,2
Attleborough,MA,1,0,41.9250996,-71.3494994,25,Massachusetts,1
